file_number,event_number,ixn_number,true_ixn_number,cc,nprim,nsec,nneutron,nproton,npip,npim,npi0,mode,match
619.0,26,0,0,1,5,3,3,1,0,0,0,10,1
619.0,32,0,0,1,9,16,1,3,1,2,1,3,1
619.0,53,2,2,1,4,0,1,1,0,0,0,1,1
619.0,132,0,0,1,4,10,1,1,1,0,0,3,1
619.0,135,0,0,1,5,1,1,1,0,1,1,3,1
619.0,160,1,0,1,3,7,2,0,0,0,0,10,1
619.0,177,2,0,1,12,34,0,3,4,3,0,3,1
620.0,64,1,1,1,3,16,0,0,0,1,0,5,1
620.0,69,1,0,1,5,2,2,0,0,1,0,4,1
620.0,72,2,2,1,3,0,1,0,0,0,0,1,1
